TimeGenerated,DeviceName,ActionType,RemoteIP,RemotePort,RemoteUrl,LocalIP,LocalPort,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName,InitiatingProcessCommandLine
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49840,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49837,,127.0.0.1,49838,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49837,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49835,,127.0.0.1,49836,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49835,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49833,,127.0.0.1,49834,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49833,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49831,,127.0.0.1,49832,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49831,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49829,,127.0.0.1,49830,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49829,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49827,,127.0.0.1,49828,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49827,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49825,,127.0.0.1,49826,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49825,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49823,,127.0.0.1,49824,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49823,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49821,,127.0.0.1,49822,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49821,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49819,,127.0.0.1,49820,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49819,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49817,,127.0.0.1,49818,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49817,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49815,,127.0.0.1,49816,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49815,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49813,,127.0.0.1,49814,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49813,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49811,,127.0.0.1,49812,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49811,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49809,,127.0.0.1,49810,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49809,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49807,,127.0.0.1,49808,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49807,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49805,,127.0.0.1,49806,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49805,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49803,,127.0.0.1,49804,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49803,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49801,,127.0.0.1,49802,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49801,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49799,,127.0.0.1,49800,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49799,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49797,,127.0.0.1,49798,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49797,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49795,,127.0.0.1,49796,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49795,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49793,,127.0.0.1,49794,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49793,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49791,,127.0.0.1,49792,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49791,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49789,,127.0.0.1,49790,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49789,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49787,,127.0.0.1,49788,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49787,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49785,,127.0.0.1,49786,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49785,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49783,,127.0.0.1,49784,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49783,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49781,,127.0.0.1,49782,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49781,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49779,,127.0.0.1,49780,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49779,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49777,,127.0.0.1,49778,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49777,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,127.0.0.1,49775,,127.0.0.1,49776,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ListeningConnectionCreated,,,,127.0.0.1,49775,TcpV4,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49772,Tcp,system,monagentmanager.exe,"-serviceShutdown MonAgentShutdownEvent.1248 -parent 1248 -deploymentdir ""C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.45.0.0\Monitoring\Agent"" -LocalPath ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser"" ""-mcsmode"" ""-ShutDownEvent"" ""AzureMonitorAgentExtension-ShutdownEventName"" ""-TotalShutDownEvent"" ""AzureMonitorAgentExtension-TotalShutdownEventName"" ""-InitializedEvent"" ""AzureMonitorAgentExtension-StartAgentEventName"" -LogPath ""C:\WindowsAzure\Resources\AMADataStore.SQL-labuser\Configuration\MonAgentHost.29.log"""
"Sep 13, 2026 9:43:57 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49770,Tcp,system,metricsextension.native.exe,"MetricsExtension.Native.exe -stopEvent AMA-MetricsExtension-ShutdownEvent -diagnosticsProvider e3e860c7-aff6-11f1-8f8a-7c1e52ab24aa -EnableDcrManagedSources -ExecutionPriorityLevel 0 -OperationEnvironment AMA-Windows/1.45.0.0 -ManagedIdentity sai -Input etw -OtlpGrpcHost 127.0.0.1 -ConfigOverrides {\""enableInternalMetricsGigQosTarget\"":false} "
"Sep 13, 2026 9:43:55 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49768,Tcp,system,amaexthealthmonitor.exe,AMAExtHealthMonitor.exe Global\AMA-HealthMonitor-ShutdownEvent AzureMonitorAgent-ResetEvent enable
"Sep 13, 2026 9:43:47 PM",sql-labuser,ConnectionAcknowledged,20.242.181.0,443,,10.1.0.100,49762,TcpV4,,,
"Sep 13, 2026 9:43:47 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,57193,Udp,,,
"Sep 13, 2026 9:43:39 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,32526,,10.1.0.100,49725,Tcp,,,
"Sep 13, 2026 9:43:36 PM",sql-labuser,ConnectionAcknowledged,52.123.247.21,443,,10.1.0.100,49755,TcpV4,,,
"Sep 13, 2026 9:43:36 PM",sql-labuser,ConnectionSuccess,52.123.247.21,443,,10.1.0.100,49755,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 13, 2026 9:43:31 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,57193,Udp,,,
"Sep 13, 2026 9:43:27 PM",sql-labuser,SslConnectionInspected,4.150.223.96,443,,10.1.0.100,49751,Tcp,,,
"Sep 13, 2026 9:43:27 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,57193,Udp,,,
"Sep 13, 2026 9:43:27 PM",sql-labuser,SslConnectionInspected,20.42.65.90,443,,10.1.0.100,49750,Tcp,,,
"Sep 13, 2026 9:43:27 PM",sql-labuser,ConnectionAcknowledged,4.150.223.96,443,,10.1.0.100,49751,TcpV4,,,
"Sep 13, 2026 9:43:27 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,57193,Udp,,,
"Sep 13, 2026 9:43:26 PM",sql-labuser,ConnectionSuccess,20.42.65.90,443,v10.events.data.microsoft.com,10.1.0.100,49750,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 13, 2026 9:42:59 PM",sql-labuser,ConnectionAcknowledged,40.87.160.0,23456,,10.1.0.100,27424,TcpV4,,,
"Sep 13, 2026 9:42:57 PM",sql-labuser,ConnectionSuccess,168.63.129.16,32526,,10.1.0.100,49734,Tcp,system,collectguestlogs.exe,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip"
"Sep 13, 2026 9:42:56 PM",sql-labuser,ConnectionSuccess,168.63.129.16,80,,10.1.0.100,49733,Tcp,system,collectguestlogs.exe,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip"
"Sep 13, 2026 9:42:53 PM",sql-labuser,HttpConnectionInspected,169.254.169.254,80,,10.1.0.100,49729,Tcp,,,
"Sep 13, 2026 9:42:53 PM",sql-labuser,ConnectionAcknowledged,169.254.169.254,80,,10.1.0.100,49729,TcpV4,,,
"Sep 13, 2026 9:42:53 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,57193,Udp,,,
"Sep 13, 2026 9:42:53 PM",sql-labuser,SslConnectionInspected,20.184.175.19,443,,10.1.0.100,49723,Tcp,,,
"Sep 13, 2026 9:42:52 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,32526,,10.1.0.100,49725,Tcp,,,
"Sep 13, 2026 9:42:52 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,80,,10.1.0.100,49724,Tcp,,,
"Sep 13, 2026 9:42:51 PM",sql-labuser,ConnectionAcknowledged,168.63.129.16,32526,,10.1.0.100,49725,TcpV4,,,
"Sep 13, 2026 9:42:51 PM",sql-labuser,ConnectionAcknowledged,168.63.129.16,80,,10.1.0.100,49724,TcpV4,,,
"Sep 13, 2026 9:42:51 PM",sql-labuser,SslConnectionInspected,4.153.29.52,443,,10.1.0.100,49720,Tcp,,,
"Sep 13, 2026 9:42:51 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,57193,Udp,,,
"Sep 13, 2026 9:42:51 PM",sql-labuser,SslConnectionInspected,20.190.151.9,443,,10.1.0.100,49719,Tcp,,,
"Sep 13, 2026 9:42:50 PM",sql-labuser,ConnectionAcknowledged,4.153.29.52,443,,10.1.0.100,49720,TcpV4,,,
"Sep 13, 2026 9:42:50 PM",sql-labuser,ConnectionAcknowledged,20.190.151.9,443,,10.1.0.100,49719,TcpV4,,,
"Sep 13, 2026 9:42:50 PM",sql-labuser,ConnectionSuccess,168.63.129.16,32526,,10.1.0.100,49725,Tcp,system,waappagent.exe,WaAppAgent.exe
"Sep 13, 2026 9:42:48 PM",sql-labuser,ConnectionSuccess,4.153.29.52,443,unitedstates.smartscreen.microsoft.com,10.1.0.100,49720,Tcp,local service,nissrv.exe,NisSrv.exe
"Sep 13, 2026 9:42:46 PM",sql-labuser,ConnectionFailed,127.0.0.1,5985,,127.0.0.1,49713,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s BITS
"Sep 13, 2026 9:42:45 PM",sql-labuser,ConnectionSuccess,168.63.129.16,80,,10.1.0.100,49715,Tcp,system,waappagent.exe,WaAppAgent.exe
"Sep 13, 2026 9:42:45 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49714,Tcp,system,waappagent.exe,WaAppAgent.exe
"Sep 13, 2026 9:42:44 PM",sql-labuser,ConnectionFailed,::1,5985,,::1,49712,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s BITS
"Sep 13, 2026 9:42:43 PM",sql-labuser,ConnectionSuccess,20.184.175.2,443,v10.events.data.microsoft.com,10.1.0.100,49711,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 13, 2026 9:42:42 PM",sql-labuser,ConnectionSuccess,48.211.4.16,443,settings-win.data.microsoft.com,10.1.0.100,49709,Tcp,system,svchost.exe,svchost.exe -k wusvcs -p -s WaaSMedicSvc
"Sep 13, 2026 9:42:39 PM",sql-labuser,ListeningConnectionCreated,,,,0.0.0.0,5040,TcpV4,local service,svchost.exe,svchost.exe -k LocalService -p -s CDPSvc
"Sep 13, 2026 9:42:38 PM",sql-labuser,ConnectionSuccess,104.208.203.90,443,client.wns.windows.com,10.1.0.100,49698,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s WpnService
"Sep 13, 2026 9:42:37 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49697,Tcp,system,windowsazureguestagent.exe,WindowsAzureGuestAgent.exe
"Sep 13, 2026 9:42:36 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49695,Tcp,system,senseimdscollector.exe,"""SenseImdsCollector.exe"" 1 1"
"Sep 13, 2026 9:42:36 PM",sql-labuser,ConnectionSuccess,20.190.151.9,443,login.live.com,10.1.0.100,49694,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wlidsvc
"Sep 13, 2026 9:42:36 PM",sql-labuser,ConnectionSuccess,168.63.129.16,80,,10.1.0.100,49691,Tcp,system,windowsazureguestagent.exe,WindowsAzureGuestAgent.exe
"Sep 13, 2026 1:01:01 AM",sql-labuser,ConnectionSuccess,127.0.0.1,28230,,127.0.0.1,55545,Tcp,system,fluent-bit.exe,"td-agent.conf"""
"Sep 13, 2026 12:56:44 AM",sql-labuser,ConnectionAcknowledged,52.123.247.74,443,,10.1.0.100,52632,TcpV4,,,
"Sep 13, 2026 12:56:44 AM",sql-labuser,ConnectionSuccess,52.123.247.74,443,ecs.office.com,10.1.0.100,52632,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 13, 2026 12:56:40 AM",sql-labuser,ConnectionAcknowledged,4.150.223.98,443,,10.1.0.100,52631,TcpV4,,,
"Sep 13, 2026 12:52:40 AM",sql-labuser,ConnectionSuccess,52.168.117.171,443,self.events.data.microsoft.com,10.1.0.100,52517,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 13, 2026 12:49:56 AM",sql-labuser,ConnectionAcknowledged,4.150.223.109,443,,10.1.0.100,52430,TcpV4,,,
"Sep 13, 2026 12:49:54 AM",sql-labuser,ConnectionSuccess,4.150.223.109,443,us-v20.events.endpoint.security.microsoft.com,10.1.0.100,52430,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 13, 2026 12:47:03 AM",sql-labuser,ConnectionAcknowledged,52.123.247.60,443,,10.1.0.100,52348,TcpV4,,,
"Sep 13, 2026 12:47:01 AM",sql-labuser,ConnectionSuccess,52.123.247.60,443,config.edge.skype.com,10.1.0.100,52348,Tcp,system,microsoftedgeupdate.exe,"""MicrosoftEdgeUpdate.exe"" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4yNjUuNyIgc2hlbGxfdmVyc2lvbj0iMS4zLjI1MS4yMSIgaXNtYWNoaW5lPSIxIiBzZXNzaW9uaWQ9IntFRjU0M0YwOS1BRDZCLTRDQUEtOURGNy0wMEM5MzM0NzQ3MTl9IiB1c2VyaWQ9Ins3QUU1OTM0Ny00Qzc3LTRDNEMtQjU2RC1BRkMxQTk4QzZEMkZ9IiBpbnN0YWxsc291cmNlPSJzY2hlZHVsZXIiIHJlcXVlc3RpZD0iezA2MTIzNTQ2LThFRTYtNERFMS1CMTYwLTlFMEQ3ODE1MjM0Nn0iIGRlZHVwPSJjciIgZG9tYWluam9pbmVkPSIwIj48aHcgbG9naWNhbF9jcHVzPSIyIiBwaHlzbWVtb3J5PSI0IiBkaXNrX3R5cGU9IjIiIHNzZT0iMSIgc3NlMj0iMSIgc3NlMz0iMSIgc3NzZTM9IjEiIHNzZTQxPSIxIiBzc2U0Mj0iMSIgYXZ4PSIxIi8-PG9zIHBsYXRmb3JtPSJ3aW4iIHZlcnNpb249IjEwLjAuMjYyMDAuOTQ0NSIgc3A9IiIgYXJjaD0ieDY0IiBwcm9kdWN0X3R5cGU9IjQ4IiBpc193aXA9IjAiIGlzX2luX2xvY2tkb3duX21vZGU9IjAiLz48b2VtIHByb2R1Y3RfbWFudWZhY3R1cmVyPSJNaWNyb3NvZnQgQ29ycG9yYXRpb24iIHByb2R1Y3RfbmFtZT0iVmlydHVhbCBNYWNoaW5lIi8-PGV4cCBldGFnPSImcXVvdDtKbkJBVXlNTHhNMmtEdlBMcnVPYVNtWUZRbGdsa1E3TEFjZkEvNitUQWFjPSZxdW90OyIvPjxhcHAgYXBwaWQ9IntGM0M0RkUwMC1FRkQ1LTQwM0ItOTU2OS0zOThBMjBGMUJBNEF9IiB2ZXJzaW9uPSIxLjMuMjY1LjciIG5leHR2ZXJzaW9uPSIiIGxhbmc9IiIgYnJhbmQ9IklOQlgiIGNsaWVudD0iIiBpbnN0YWxsYWdlPSIzNCIgY29ob3J0PSJycmZAMC40NiI-PHVwZGF0ZWNoZWNrLz48cGluZyByPSIxIiByZD0iNzE5NCIgcGluZ19mcmVzaG5lc3M9IntGNDM5MTU2RC1GMkU0LTQ3OEQtQUZBQS1GODEyNUJDNkYxOTd9Ii8-PC9hcHA-PGFwcCBhcHBpZD0iezU2RUIxOEY4LUIwMDgtNENCRC1CNkQyLThDOTdGRTdFOTA2Mn0iIHZlcnNpb249IjE1My4wLjQyMzQuMzIiIG5leHR2ZXJzaW9uPSIiIGxhbmc9IiIgYnJhbmQ9IklOQlgiIGNsaWVudD0iIiBleHBlcmltZW50cz0iY29uc2VudD1mYWxzZSIgaW5zdGFsbGFnZT0iMzQiIGNvaG9ydD0icnJmQDAuMzEiIG9vYmVfaW5zdGFsbF90aW1lPSIxODQ0Njc0NDA3MzcwOTU1MTYwNiIgdXBkYXRlX2NvdW50PSI0IiBsYXN0X2xhdW5jaF9jb3VudD0iMSIgbGFzdF9sYXVuY2hfdGltZT0iMTM0MzM3MDU1NjE0MzkyMzUwIiBmaXJzdF9mcmVfc2Vlbl90aW1lPSIxMzQzMjYyNzY0ODkxMTAzNzAiIGZpcnN0X2ZyZV9zZWVuX3ZlcnNpb249IjE1MS4wLjQxMjkuNzIiPjx1cGRhdGVjaGVjay8-PHBpbmcgYWN0aXZlPSIwIiByPSIxIiByZD0iNzE5NCIgcGluZ19mcmVzaG5lc3M9Ins3NUU4MjBCRC1DMTY0LTQzOUYtQjYwRC1FRUU2MDZEMURDM0Z9Ii8-PC9hcHA-PGFwcCBhcHBpZD0ie0YzMDE3MjI2LUZFMkEtNDI5NS04QkRGLTAwQzNBOUE3RTRDNX0iIHZlcnNpb249IjE1Mi4wLjQxOTEuNjYiIG5leHR2ZXJzaW9uPSIiIGxhbmc9IiIgYnJhbmQ9IklOQlgiIGNsaWVudD0iIiBleHBlcmltZW50cz0iY29uc2VudD1mYWxzZSIgaW5zdGFsbGFnZT0iMzQiIGNvaG9ydD0icnJmQDAuNTYiIHVwZGF0ZV9jb3VudD0iMyI-PHVwZGF0ZWNoZWNrLz48cGluZyByPSIxIiByZD0iNzE5NCIgcGluZ19mcmVzaG5lc3M9InsyMTA4Q0U4Qi04RUQxLTRFREUtODJENC0wNTZCOTcwMkQwMjB9Ii8-PC9hcHA-PC9yZXF1ZXN0Pg"
"Sep 13, 2026 12:47:01 AM",sql-labuser,ConnectionSuccess,135.233.95.80,443,msedge.api.cdp.microsoft.com,10.1.0.100,52347,Tcp,system,microsoftedgeupdate.exe,"""MicrosoftEdgeUpdate.exe"" /svc"
"Sep 13, 2026 12:46:35 AM",sql-labuser,ConnectionAcknowledged,20.184.175.21,443,,10.1.0.100,52333,TcpV4,,,
"Sep 13, 2026 12:44:03 AM",sql-labuser,ConnectionAcknowledged,20.184.175.23,443,,10.1.0.100,52261,TcpV4,,,
"Sep 13, 2026 12:43:43 AM",sql-labuser,ConnectionSuccess,4.150.223.111,443,,10.1.0.100,52248,Tcp,sql-labuser,onedrive.sync.service.exe,"""OneDrive.Sync.Service.exe"" /silentConfig"
"Sep 13, 2026 12:42:59 AM",sql-labuser,ConnectionSuccess,57.155.104.224,443,settings-win.data.microsoft.com,10.1.0.100,52227,Tcp,system,taskhostw.exe,taskhostw.exe ExploitGuardPolicy
"Sep 13, 2026 12:42:01 AM",sql-labuser,ConnectionAcknowledged,52.168.112.67,443,,10.1.0.100,52196,TcpV4,,,
"Sep 13, 2026 12:31:09 AM",sql-labuser,SslConnectionInspected,20.50.201.195,443,,10.1.0.100,51883,Tcp,,,
"Sep 13, 2026 12:31:09 AM",sql-labuser,ConnectionAcknowledged,20.50.201.195,443,,10.1.0.100,51883,TcpV4,,,
"Sep 13, 2026 12:31:08 AM",sql-labuser,ConnectionSuccess,20.184.175.0,443,v10.events.data.microsoft.com,10.1.0.100,51884,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 13, 2026 12:31:08 AM",sql-labuser,ConnectionSuccess,20.50.201.195,443,,10.1.0.100,51883,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 13, 2026 12:31:07 AM",sql-labuser,ConnectionAcknowledged,20.184.175.7,443,,10.1.0.100,51882,TcpV4,,,
